year,month,ba,solar_gen_mwh,solar_capacity,hours_in_month,solar_cf,solar_num_sites,wind_gen_mwh,wind_capacity,wind_cf,wind_num_sites
1989,5,FMPP,19043268.1,92400,744,0.2770107192314854,6,NA,NA,NA,NA
1989,6,FMPP,16525476.5,92400,720,0.24839881703944203,6,NA,NA,NA,NA
1989,7,FMPP,16508625.3,92400,744,0.24014082792207794,6,NA,NA,NA,NA
1989,8,FMPP,16207465.500000002,92400,744,0.23576004136992043,6,NA,NA,NA,NA
1989,9,FMPP,15315955.8,92400,720,0.23021819083694087,6,NA,NA,NA,NA
1989,10,FMPP,15843763.1,92400,744,0.23046948604710701,6,NA,NA,NA,NA
1989,11,FMPP,13572502.000000002,92400,720,0.2040118746993747,6,NA,NA,NA,NA
1989,12,FMPP,13811642.700000001,92400,744,0.20090947929758415,6,NA,NA,NA,NA
1990,1,FMPP,14215097.81426649,184800,744,0.10338914646367542,6,NA,NA,NA,NA
1990,2,FMPP,14999858.400000002,92400,672,0.24157162183055045,6,NA,NA,NA,NA
1990,3,FMPP,17847123.400000006,92400,744,0.2596111372946051,6,NA,NA,NA,NA
1990,4,FMPP,18211944.200000003,92400,720,0.27374856000481,6,NA,NA,NA,NA
1990,5,FMPP,16877553.1,92400,744,0.24550739392775683,6,NA,NA,NA,NA
1990,6,FMPP,14139758.1,92400,720,0.2125384514790765,6,NA,NA,NA,NA
1990,7,FMPP,15609741.100000003,92400,744,0.22706531181631992,6,NA,NA,NA,NA
1990,8,FMPP,14660181.2,92400,744,0.21325264744216355,6,NA,NA,NA,NA
1990,9,FMPP,16434190.1,92400,720,0.24702666696729195,6,NA,NA,NA,NA
1990,10,FMPP,16052158.599999992,92400,744,0.23350088732951624,6,NA,NA,NA,NA
1990,11,FMPP,13471082.700000003,92400,720,0.20248741432178935,6,NA,NA,NA,NA
1990,12,FMPP,13955802.9,92400,744,0.20300648914257785,6,NA,NA,NA,NA
1991,1,FMPP,12912638.69717362,184800,744,0.09391611024686394,6,NA,NA,NA,NA
1991,2,FMPP,14578115.700000003,92400,672,0.23477948651051336,6,NA,NA,NA,NA
1991,3,FMPP,16127061.300000003,92400,744,0.23459045087976543,6,NA,NA,NA,NA
1991,4,FMPP,15990071.2,92400,720,0.24035099807599805,6,NA,NA,NA,NA
1991,5,FMPP,16530032.799999997,92400,744,0.24045222966997154,6,NA,NA,NA,NA
1991,6,FMPP,15034913.4,92400,720,0.22599376803751806,6,NA,NA,NA,NA
1991,7,FMPP,15589971.8,92400,744,0.22677773995717546,6,NA,NA,NA,NA
1991,8,FMPP,16998803.2,92400,744,0.24727114462598332,6,NA,NA,NA,NA
1991,9,FMPP,15799901.999999998,92400,720,0.23749251443001437,6,NA,NA,NA,NA
1991,10,FMPP,13371267.799999991,92400,744,0.1945036162314387,6,NA,NA,NA,NA
1991,11,FMPP,12116737.999999998,92400,720,0.18212990019240013,6,NA,NA,NA,NA
1991,12,FMPP,13613430.7,92400,744,0.19802621113205787,6,NA,NA,NA,NA
1992,1,FMPP,14066895.117092865,184800,744,0.1023112396800149,6,NA,NA,NA,NA
1992,2,FMPP,13548891.899999999,92400,696,0.2106796396850276,6,NA,NA,NA,NA
1992,3,FMPP,16660173.099999998,92400,744,0.24234530064469575,6,NA,NA,NA,NA
1992,4,FMPP,18072837.40000001,92400,720,0.271657608826359,6,NA,NA,NA,NA
1992,5,FMPP,18918006.9,92400,744,0.2751886215263231,6,NA,NA,NA,NA
1992,6,FMPP,12491589.700000001,92400,720,0.18776439544252044,6,NA,NA,NA,NA
1992,7,FMPP,18426197.5,92400,744,0.26803457239445144,6,NA,NA,NA,NA
1992,8,FMPP,13833367.9,92400,744,0.20122550243215565,6,NA,NA,NA,NA
1992,9,FMPP,13248552.599999998,92400,720,0.19914250541125536,6,NA,NA,NA,NA
1992,10,FMPP,15883605.099999994,92400,744,0.2310490431387608,6,NA,NA,NA,NA
1992,11,FMPP,12704908.200000001,92400,720,0.19097084235209236,6,NA,NA,NA,NA
1992,12,FMPP,14273188.699999992,92400,744,0.2076233053460875,6,NA,NA,NA,NA
1993,1,FMPP,10909253.975773893,184800,744,0.07934510700156733,6,NA,NA,NA,NA
1993,2,FMPP,14245314.59999999,92400,672,0.22941974914965974,6,NA,NA,NA,NA
1993,3,FMPP,16542329.299999999,92400,744,0.24063109929944607,6,NA,NA,NA,NA
1993,4,FMPP,19776911.9,92400,720,0.2972720042688793,6,NA,NA,NA,NA
1993,5,FMPP,18880521.6,92400,744,0.27464334590141043,6,NA,NA,NA,NA
1993,6,FMPP,16370762.100000001,92400,720,0.2460732638888889,6,NA,NA,NA,NA
1993,7,FMPP,16359089.600000001,92400,744,0.23796562398175303,6,NA,NA,NA,NA
1993,8,FMPP,15987322.200000005,92400,744,0.23255775205976825,6,NA,NA,NA,NA
1993,9,FMPP,16010897.100000003,92400,720,0.24066403769841274,6,NA,NA,NA,NA
1993,10,FMPP,13130136.199999997,92400,744,0.19099602301820037,6,NA,NA,NA,NA
1993,11,FMPP,12645972.399999995,92400,720,0.19008496272246264,6,NA,NA,NA,NA
1993,12,FMPP,14627263.099999996,92400,744,0.21277380806917093,6,NA,NA,NA,NA
1994,1,FMPP,12571150.006998658,184800,744,0.09143239717886423,6,NA,NA,NA,NA
1994,2,FMPP,12623461.199999997,92400,672,0.20329991883116877,6,NA,NA,NA,NA
1994,3,FMPP,18430906.500000004,92400,744,0.2681030713238375,6,NA,NA,NA,NA
1994,4,FMPP,18154478.500000004,92400,720,0.2728847778379029,6,NA,NA,NA,NA
1994,5,FMPP,16668498.500000002,92400,744,0.24246640512265513,6,NA,NA,NA,NA
1994,6,FMPP,14694593.299999997,92400,720,0.22087832641895136,6,NA,NA,NA,NA
1994,7,FMPP,16416498.500000002,92400,744,0.23880071597309505,6,NA,NA,NA,NA
1994,8,FMPP,14839969.599999998,92400,744,0.21586791881953168,6,NA,NA,NA,NA
1994,9,FMPP,12077722.899999987,92400,720,0.1815434538840787,6,NA,NA,NA,NA
1994,10,FMPP,12737148.500000007,92400,744,0.1852794724316903,6,NA,NA,NA,NA
1994,11,FMPP,12514763.299999993,92400,720,0.18811272396584885,6,NA,NA,NA,NA
1994,12,FMPP,13522692.499999998,92400,744,0.19670629829399988,6,NA,NA,NA,NA
1995,1,FMPP,14294846.403230144,184800,744,0.10396917332331193,6,NA,NA,NA,NA
1995,2,FMPP,14573879.600000005,92400,672,0.2347112644300145,6,NA,NA,NA,NA
1995,3,FMPP,16779899.7,92400,744,0.24408688992459152,6,NA,NA,NA,NA
1995,4,FMPP,16801808,92400,720,0.25255242905242903,6,NA,NA,NA,NA
1995,5,FMPP,18424155.3,92400,744,0.2680048657659545,6,NA,NA,NA,NA
1995,6,FMPP,13926082.8,92400,720,0.20932664141414142,6,NA,NA,NA,NA
1995,7,FMPP,15527654.300000004,92400,744,0.22587124557789887,6,NA,NA,NA,NA
1995,8,FMPP,14747576.000000002,92400,744,0.21452392589489366,6,NA,NA,NA,NA
1995,9,FMPP,13002739,92400,720,0.19544761604136604,6,NA,NA,NA,NA
1995,10,FMPP,12221595.299999995,92400,744,0.17778003683144805,6,NA,NA,NA,NA
1995,11,FMPP,14804242.500000002,92400,720,0.22252649260461763,6,NA,NA,NA,NA
1995,12,FMPP,13566036.099999998,92400,744,0.19733679100917,6,NA,NA,NA,NA
1996,1,FMPP,12602126.141588159,184800,744,0.09165769257660242,6,NA,NA,NA,NA
1996,2,FMPP,16664989.2,92400,696,0.259133658008658,6,NA,NA,NA,NA
1996,3,FMPP,17844660.999999993,92400,744,0.259575318274915,6,NA,NA,NA,NA
1996,4,FMPP,18342083.999999996,92400,720,0.27570472582972577,6,NA,NA,NA,NA
1996,5,FMPP,18416422.099999998,92400,744,0.2678923756574966,6,NA,NA,NA,NA
1996,6,FMPP,14071218.799999999,92400,720,0.2115082190957191,6,NA,NA,NA,NA
1996,7,FMPP,17041138.000000004,92400,744,0.2478869629474469,6,NA,NA,NA,NA
1996,8,FMPP,15132102.799999993,92400,744,0.2201174009682073,6,NA,NA,NA,NA
1996,9,FMPP,15785759.8,92400,720,0.23727993927368932,6,NA,NA,NA,NA
1996,10,FMPP,14754913.8,92400,744,0.2146306643625192,6,NA,NA,NA,NA
1996,11,FMPP,14364025.1,92400,720,0.21590946819384318,6,NA,NA,NA,NA
1996,12,FMPP,13804771.6,92400,744,0.20080952962807802,6,NA,NA,NA,NA
1997,1,FMPP,15765014.435531627,184800,744,0.1146619888075137,6,NA,NA,NA,NA
1997,2,FMPP,14394589.099999996,92400,672,0.23182380404813435,6,NA,NA,NA,NA
1997,3,FMPP,18005666.7,92400,744,0.261917369257087,6,NA,NA,NA,NA
1997,4,FMPP,16593719.899999999,92400,720,0.24942460167147668,6,NA,NA,NA,NA
1997,5,FMPP,17460792.5,92400,744,0.2539914190871852,6,NA,NA,NA,NA
1997,6,FMPP,14941393.199999996,92400,720,0.22458804112554107,6,NA,NA,NA,NA
1997,7,FMPP,15581549.500000004,92400,744,0.22665522593445986,6,NA,NA,NA,NA
1997,8,FMPP,15650318.099999996,92400,744,0.22765556050132657,6,NA,NA,NA,NA
1997,9,FMPP,14571726.200000003,92400,720,0.21903147847522852,6,NA,NA,NA,NA
1997,10,FMPP,16108905.19999999,92400,744,0.2343263452497322,6,NA,NA,NA,NA
1997,11,FMPP,13560613.899999999,92400,720,0.2038331815175565,6,NA,NA,NA,NA
1997,12,FMPP,11798135.600000001,92400,744,0.1716202287855514,6,NA,NA,NA,NA
1998,1,FMPP,14589336.423149396,184800,744,0.10611105600321617,6,NA,NA,NA,NA
1998,2,FMPP,15183501.900000006,92400,672,0.24452918695887454,6,NA,NA,NA,NA
1998,3,FMPP,20196842.2,92400,744,0.293791052809198,6,NA,NA,NA,NA
1998,4,FMPP,18834592.9,92400,720,0.2831077576358826,6,NA,NA,NA,NA
1998,5,FMPP,17514484.900000002,92400,744,0.25477244943676397,6,NA,NA,NA,NA
1998,6,FMPP,17975196.1,92400,720,0.27018993656806156,6,NA,NA,NA,NA
1998,7,FMPP,15800696.399999995,92400,744,0.2298430212260857,6,NA,NA,NA,NA
1998,8,FMPP,16175745.999999996,92400,744,0.23529863729460498,6,NA,NA,NA,NA
1998,9,FMPP,12795250.700000005,92400,720,0.19232880441317948,6,NA,NA,NA,NA
1998,10,FMPP,16902402.1,92400,744,0.24586885706139738,6,NA,NA,NA,NA
1998,11,FMPP,13378994.199999996,92400,720,0.20110320767195763,6,NA,NA,NA,NA
1998,12,FMPP,14266434.3,92400,744,0.20752505323977097,6,NA,NA,NA,NA
1999,1,FMPP,14865229.647375504,184800,744,0.10811768060338046,6,NA,NA,NA,NA
1999,2,FMPP,15316814.600000005,92400,672,0.2466761782364462,6,NA,NA,NA,NA
1999,3,FMPP,19130430.300000004,92400,744,0.2782786141949449,6,NA,NA,NA,NA
1999,4,FMPP,18308313.700000003,92400,720,0.27519711550024056,6,NA,NA,NA,NA
1999,5,FMPP,17701788,92400,744,0.2574970325373551,6,NA,NA,NA,NA
1999,6,FMPP,12925195.800000006,92400,720,0.19428204365079374,6,NA,NA,NA,NA
1999,7,FMPP,17439121.6,92400,744,0.25367618582134716,6,NA,NA,NA,NA
1999,8,FMPP,15598212.599999996,92400,744,0.2268976138109202,6,NA,NA,NA,NA
1999,9,FMPP,13496720.900000004,92400,720,0.20287278890091395,6,NA,NA,NA,NA
1999,10,FMPP,13881775.20000001,92400,744,0.20192965367965385,6,NA,NA,NA,NA
1999,11,FMPP,15460332.3,92400,720,0.23238835227272728,6,NA,NA,NA,NA
1999,12,FMPP,12557270.300000003,92400,744,0.1826628947889029,6,NA,NA,NA,NA
2000,1,FMPP,14616943.93001346,184800,744,0.10631185072218047,6,NA,NA,NA,NA
2000,2,FMPP,16598003.999999996,92400,696,0.25809206597999695,6,NA,NA,NA,NA
2000,3,FMPP,18609179.9,92400,744,0.2706963049271517,6,NA,NA,NA,NA
2000,4,FMPP,18638762.300000004,92400,720,0.28016417598605103,6,NA,NA,NA,NA
2000,5,FMPP,19553727.8,92400,744,0.2844360628171112,6,NA,NA,NA,NA
2000,6,FMPP,17125985.400000002,92400,720,0.2574252254689755,6,NA,NA,NA,NA
2000,7,FMPP,15814815.600000001,92400,744,0.23004840455243686,6,NA,NA,NA,NA
2000,8,FMPP,17114957.999999993,92400,744,0.24896077712609957,6,NA,NA,NA,NA
2000,9,FMPP,13657727.700000001,92400,720,0.2052929247835498,6,NA,NA,NA,NA
2000,10,FMPP,16500190.8,92400,744,0.24001813643345904,6,NA,NA,NA,NA
2000,11,FMPP,14584825.899999997,92400,720,0.2192283835377585,6,NA,NA,NA,NA
2000,12,FMPP,15587366.3,92400,744,0.2267398393497184,6,NA,NA,NA,NA
2001,1,FMPP,14539962.159892332,184800,744,0.10575194746930953,6,NA,NA,NA,NA
2001,2,FMPP,14758434.29999999,92400,672,0.23768350436765598,6,NA,NA,NA,NA
2001,3,FMPP,16380271.399999999,92400,744,0.23827374261043613,6,NA,NA,NA,NA
2001,4,FMPP,18961660.9,92400,720,0.2850177504208754,6,NA,NA,NA,NA
2001,5,FMPP,18514680.8,92400,744,0.26932168458781364,6,NA,NA,NA,NA
2001,6,FMPP,15681340.899999999,92400,720,0.23571039111351608,6,NA,NA,NA,NA
2001,7,FMPP,14810207.100000001,92400,744,0.21543498202066755,6,NA,NA,NA,NA
2001,8,FMPP,16069181.400000006,92400,744,0.23374850754084633,6,NA,NA,NA,NA
2001,9,FMPP,12530597.4,92400,720,0.1883507305194805,6,NA,NA,NA,NA
2001,10,FMPP,13721463.999999994,92400,744,0.19959770516222122,6,NA,NA,NA,NA
2001,11,FMPP,14375955.499999998,92400,720,0.21608879719817217,6,NA,NA,NA,NA
2001,12,FMPP,15006816.9,92400,744,0.21829494396732302,6,NA,NA,NA,NA
2002,1,FMPP,13593417.923014803,184800,744,0.09886754878141149,6,NA,NA,NA,NA
2002,2,FMPP,13747219.099999996,92400,672,0.2213979575731807,6,NA,NA,NA,NA
2002,3,FMPP,17980309.500000004,92400,744,0.2615485136503282,6,NA,NA,NA,NA
2002,4,FMPP,16712690.19999999,92400,720,0.2512128757816256,6,NA,NA,NA,NA
2002,5,FMPP,18074243.200000003,92400,744,0.2629149094632966,6,NA,NA,NA,NA
2002,6,FMPP,13400786.2,92400,720,0.20143076899951898,6,NA,NA,NA,NA
2002,7,FMPP,15548450.299999997,92400,744,0.22617375221105057,6,NA,NA,NA,NA
2002,8,FMPP,15818400.099999998,92400,744,0.23010054607131217,6,NA,NA,NA,NA
2002,9,FMPP,14385249.8,92400,720,0.2162285022847523,6,NA,NA,NA,NA
2002,10,FMPP,16081118.099999996,92400,744,0.23392214338081266,6,NA,NA,NA,NA
2002,11,FMPP,14519851.300000004,92400,720,0.21825173310485818,6,NA,NA,NA,NA
2002,12,FMPP,12721890.200000007,92400,744,0.18505751931760006,6,NA,NA,NA,NA
2003,1,FMPP,16887740.57604307,184800,744,0.12282779244084763,6,NA,NA,NA,NA
2003,2,FMPP,13557891.2,92400,672,0.21834884559884557,6,NA,NA,NA,NA
2003,3,FMPP,15603499.100000005,92400,744,0.22697451327794077,6,NA,NA,NA,NA
2003,4,FMPP,19336170.6,92400,720,0.290647104978355,6,NA,NA,NA,NA
2003,5,FMPP,16996927.499999993,92400,744,0.24724385997067438,6,NA,NA,NA,NA
2003,6,FMPP,13635113.7,92400,720,0.20495300775613276,6,NA,NA,NA,NA
2003,7,FMPP,16145667.399999999,92400,744,0.23486110238327976,6,NA,NA,NA,NA
2003,8,FMPP,15099836.900000006,92400,744,0.21964804874784724,6,NA,NA,NA,NA
2003,9,FMPP,13363255.699999996,92400,720,0.20086663810726305,6,NA,NA,NA,NA
2003,10,FMPP,15032771.000000004,92400,744,0.21867248231159525,6,NA,NA,NA,NA
2003,11,FMPP,14700650.199999997,92400,720,0.22096936928811925,6,NA,NA,NA,NA
2003,12,FMPP,15315852.300000003,92400,744,0.22279029203323564,6,NA,NA,NA,NA
2004,1,FMPP,14933707.687752347,184800,744,0.10861573459066724,6,NA,NA,NA,NA
2004,2,FMPP,14553919.899999999,92400,696,0.22630740751107128,6,NA,NA,NA,NA
2004,3,FMPP,18699256.7,92400,744,0.2720065967858306,6,NA,NA,NA,NA
2004,4,FMPP,18590449.400000006,92400,720,0.2794379719817221,6,NA,NA,NA,NA
2004,5,FMPP,18715230.9,92400,744,0.2722389636573104,6,NA,NA,NA,NA
2004,6,FMPP,17429249.3,92400,720,0.26198366552429053,6,NA,NA,NA,NA
2004,7,FMPP,15379426.1,92400,744,0.2237150610366336,6,NA,NA,NA,NA
2004,8,FMPP,13595714.29999999,92400,744,0.19776850154773526,6,NA,NA,NA,NA
2004,9,FMPP,14185041.200000003,92400,720,0.2132191137566138,6,NA,NA,NA,NA
2004,10,FMPP,15403948.600000003,92400,744,0.22407177477540388,6,NA,NA,NA,NA
2004,11,FMPP,14595938.8,92400,720,0.21939542448292448,6,NA,NA,NA,NA
2004,12,FMPP,13255296.300000003,92400,744,0.1928166500837872,6,NA,NA,NA,NA
2005,1,FMPP,13992889.246837141,184800,744,0.10177298072049078,6,NA,NA,NA,NA
2005,2,FMPP,14731669.099999996,92400,672,0.2372524527803545,6,NA,NA,NA,NA
2005,3,FMPP,15975281.499999998,92400,744,0.2323826033957082,6,NA,NA,NA,NA
2005,4,FMPP,19680679.3,92400,720,0.29582550655363155,6,NA,NA,NA,NA
2005,5,FMPP,15916130.799999999,92400,744,0.23152217451007773,6,NA,NA,NA,NA
2005,6,FMPP,12352375.999999996,92400,720,0.18567183742183735,6,NA,NA,NA,NA
2005,7,FMPP,16992296.400000002,92400,744,0.24717649420472004,6,NA,NA,NA,NA
2005,8,FMPP,17009256.400000002,92400,744,0.24742320090303965,6,NA,NA,NA,NA
2005,9,FMPP,14145056.200000007,92400,720,0.2126180886243387,6,NA,NA,NA,NA
2005,10,FMPP,13663602.3,92400,744,0.1987560265675185,6,NA,NA,NA,NA
2005,11,FMPP,13183484.200000001,92400,720,0.19816444504569505,6,NA,NA,NA,NA
2005,12,FMPP,11960847.199999996,92400,744,0.1739870944467718,6,NA,NA,NA,NA
2006,1,FMPP,16642584.36500673,184800,744,0.12104472406238895,6,NA,NA,NA,NA
2006,2,FMPP,15310614.4,92400,672,0.2465763244691816,6,NA,NA,NA,NA
2006,3,FMPP,20628161.500000004,92400,744,0.3000651896266816,6,NA,NA,NA,NA
2006,4,FMPP,18505059.099999998,92400,720,0.2781544477513227,6,NA,NA,NA,NA
2006,5,FMPP,18349822.200000003,92400,744,0.2669235878368943,6,NA,NA,NA,NA
2006,6,FMPP,16047347.799999997,92400,720,0.24121193783068778,6,NA,NA,NA,NA
2006,7,FMPP,15752616.400000002,92400,744,0.22914363101056653,6,NA,NA,NA,NA
2006,8,FMPP,16692082.499999996,92400,744,0.24280946707862025,6,NA,NA,NA,NA
2006,9,FMPP,14817159.099999996,92400,720,0.2227206454425204,6,NA,NA,NA,NA
2006,10,FMPP,16673885.600000001,92400,744,0.2425447679560583,6,NA,NA,NA,NA
2006,11,FMPP,13232446.000000002,92400,720,0.1989004028379029,6,NA,NA,NA,NA
2006,12,FMPP,12644681.900000002,92400,744,0.1839344176209096,6,NA,NA,NA,NA
2007,1,FMPP,13590417.089636605,184800,744,0.09884572314182002,6,NA,NA,NA,NA
2007,2,FMPP,13667995.40000001,92400,672,0.2201220656823337,6,NA,NA,NA,NA
2007,3,FMPP,18676558.599999998,92400,744,0.2716764214727924,6,NA,NA,NA,NA
2007,4,FMPP,18151347.400000002,92400,720,0.27283771344396346,6,NA,NA,NA,NA
2007,5,FMPP,17962225.5,92400,744,0.2612854568146907,6,NA,NA,NA,NA
2007,6,FMPP,14620048.8,92400,720,0.21975782828282828,6,NA,NA,NA,NA
2007,7,FMPP,14653600.199999997,92400,744,0.2131569176790951,6,NA,NA,NA,NA
2007,8,FMPP,16764097.4,92400,744,0.24385702357678166,6,NA,NA,NA,NA
2007,9,FMPP,14182513.5,92400,720,0.21318111922799424,6,NA,NA,NA,NA
2007,10,FMPP,12144057.199999997,92400,744,0.17665213773681512,6,NA,NA,NA,NA
2007,11,FMPP,14031353.400000002,92400,720,0.21090899170274172,6,NA,NA,NA,NA
2007,12,FMPP,13696169.399999999,92400,744,0.19922976015919563,6,NA,NA,NA,NA
2008,1,FMPP,14431812.39730821,184800,744,0.10496535339940455,6,NA,NA,NA,NA
2008,2,FMPP,14088018.100000003,92400,696,0.21906282809623331,6,NA,NA,NA,NA
2008,3,FMPP,17102131.6,92400,744,0.24877419936694134,6,NA,NA,NA,NA
2008,4,FMPP,18033728.7,92400,720,0.2710697555916306,6,NA,NA,NA,NA
2008,5,FMPP,19272195.699999996,92400,744,0.28034078835590925,6,NA,NA,NA,NA
2008,6,FMPP,15989116.3,92400,720,0.24033664472101973,6,NA,NA,NA,NA
2008,7,FMPP,14346296.999999998,92400,744,0.20868676686217008,6,NA,NA,NA,NA
2008,8,FMPP,14136455.799999995,92400,744,0.2056343358702229,6,NA,NA,NA,NA
2008,9,FMPP,15996797.499999998,92400,720,0.24045210287397786,6,NA,NA,NA,NA
2008,10,FMPP,15247877.199999997,92400,744,0.22180150002327417,6,NA,NA,NA,NA
2008,11,FMPP,15689658.100000001,92400,720,0.23583540915103418,6,NA,NA,NA,NA
2008,12,FMPP,14876176.000000002,92400,744,0.21639459107201048,6,NA,NA,NA,NA
2009,1,FMPP,15824138.002691785,184800,744,0.11509200590795474,6,NA,NA,NA,NA
2009,2,FMPP,16921370.6,92400,672,0.27251743519377447,6,NA,NA,NA,NA
2009,3,FMPP,18467351.2,92400,744,0.2686332099799842,6,NA,NA,NA,NA
2009,4,FMPP,18679818.800000004,92400,720,0.28078130711880717,6,NA,NA,NA,NA
2009,5,FMPP,15842159.8,92400,744,0.23044616382721222,6,NA,NA,NA,NA
2009,6,FMPP,15226500.099999996,92400,720,0.22887355850168345,6,NA,NA,NA,NA
2009,7,FMPP,15926779.699999996,92400,744,0.23167707751477906,6,NA,NA,NA,NA
2009,8,FMPP,16565054.499999998,92400,744,0.24096166881953168,6,NA,NA,NA,NA
2009,9,FMPP,14094518.499999993,92400,720,0.21185844306156795,6,NA,NA,NA,NA
2009,10,FMPP,16496211.899999999,92400,744,0.23996025782013683,6,NA,NA,NA,NA
2009,11,FMPP,12356640.100000001,92400,720,0.18573593223905727,6,NA,NA,NA,NA
2009,12,FMPP,10844237.399999987,92400,744,0.15774445782711893,6,NA,NA,NA,NA
2010,1,FMPP,14472831.330282636,184800,744,0.10526369200561661,6,NA,NA,NA,NA
2010,2,FMPP,14461147.700000003,92400,672,0.23289572543032366,6,NA,NA,NA,NA
2010,3,FMPP,16948750.199999996,92400,744,0.24654305439184468,6,NA,NA,NA,NA
2010,4,FMPP,18718403.700000003,92400,720,0.28136128697691204,6,NA,NA,NA,NA
2010,5,FMPP,18929496.4,92400,744,0.2753557522226877,6,NA,NA,NA,NA
2010,6,FMPP,17391304,92400,720,0.2614132996632997,6,NA,NA,NA,NA
2010,7,FMPP,16182570.000000006,92400,744,0.23539790182935352,6,NA,NA,NA,NA
2010,8,FMPP,14490314.200000003,92400,744,0.2107816965740353,6,NA,NA,NA,NA
2010,9,FMPP,15337620.9,92400,720,0.2305438446969697,6,NA,NA,NA,NA
2010,10,FMPP,17431152.400000002,92400,744,0.253560262765908,6,NA,NA,NA,NA
2010,11,FMPP,14057868.599999994,92400,720,0.21130754870129861,6,NA,NA,NA,NA
2010,12,FMPP,14675338,92400,744,0.2134731240981241,6,NA,NA,NA,NA
2011,1,FMPP,13609289.55585464,184800,744,0.09898298622642497,6,NA,NA,NA,NA
2011,2,FMPP,15224792.099999998,92400,672,0.24519416260822507,6,NA,NA,NA,NA
2011,3,FMPP,18709022.900000002,92400,744,0.27214865969603874,6,NA,NA,NA,NA
2011,4,FMPP,19058953.7,92400,720,0.28648018428330924,6,NA,NA,NA,NA
2011,5,FMPP,18541410,92400,744,0.26971049783549783,6,NA,NA,NA,NA
2011,6,FMPP,15803565.500000002,92400,720,0.23754758146945648,6,NA,NA,NA,NA
2011,7,FMPP,15528015.899999999,92400,744,0.2258765055509007,6,NA,NA,NA,NA
2011,8,FMPP,15777198.999999996,92400,744,0.22950121898710601,6,NA,NA,NA,NA
2011,9,FMPP,14675247.999999998,92400,720,0.22058754208754208,6,NA,NA,NA,NA
2011,10,FMPP,14122510.299999995,92400,744,0.20543147925103564,6,NA,NA,NA,NA
2011,11,FMPP,15039164.400000002,92400,720,0.22605766594516596,6,NA,NA,NA,NA
2011,12,FMPP,13971616.900000006,92400,744,0.20323652568309836,6,NA,NA,NA,NA
2012,1,FMPP,16220477.316823687,184800,744,0.11797465813683848,6,NA,NA,NA,NA
2012,2,FMPP,12941245.700000001,92400,696,0.2012309937428472,6,NA,NA,NA,NA
2012,3,FMPP,18266691.499999993,92400,744,0.2657143366266349,6,NA,NA,NA,NA
2012,4,FMPP,17530411.799999997,92400,720,0.26350426587301584,6,NA,NA,NA,NA
2012,5,FMPP,17064953.599999994,92400,744,0.24823339384629697,6,NA,NA,NA,NA
2012,6,FMPP,12917893.299999997,92400,720,0.19417227783790278,6,NA,NA,NA,NA
2012,7,FMPP,17211432.2,92400,744,0.25036412803146674,6,NA,NA,NA,NA
2012,8,FMPP,15252908.299999997,92400,744,0.2218746843434343,6,NA,NA,NA,NA
2012,9,FMPP,14231185.400000002,92400,720,0.2139127194564695,6,NA,NA,NA,NA
2012,10,FMPP,15180505.799999997,92400,744,0.22082148966624768,6,NA,NA,NA,NA
2012,11,FMPP,14844951.900000002,92400,720,0.2231384063852814,6,NA,NA,NA,NA
2012,12,FMPP,12945959.499999993,92400,744,0.18831691773728054,6,NA,NA,NA,NA
2013,1,FMPP,14434870.908209952,184800,744,0.10498759853874248,6,NA,NA,NA,NA
2013,2,FMPP,15562833.7,92400,672,0.2506382978380746,6,NA,NA,NA,NA
2013,3,FMPP,19526555.4,92400,744,0.2840408026113671,6,NA,NA,NA,NA
2013,4,FMPP,16556032,92400,720,0.24885810485810486,6,NA,NA,NA,NA
2013,5,FMPP,18091373.600000005,92400,744,0.26316409486570785,6,NA,NA,NA,NA
2013,6,FMPP,15315134.199999996,92400,720,0.23020584114959108,6,NA,NA,NA,NA
2013,7,FMPP,14527482.199999996,92400,744,0.21132235663082433,6,NA,NA,NA,NA
2013,8,FMPP,16981513.7,92400,744,0.24701964489363681,6,NA,NA,NA,NA
2013,9,FMPP,15458228.600000001,92400,720,0.23235673100048101,6,NA,NA,NA,NA
2013,10,FMPP,15289774.199999997,92400,744,0.22241094993715957,6,NA,NA,NA,NA
2013,11,FMPP,11208343.499999996,92400,720,0.16847558170995666,6,NA,NA,NA,NA
2013,12,FMPP,12207112.799999995,92400,744,0.1775693688032397,6,NA,NA,NA,NA
2014,1,FMPP,13454226.437685054,184800,744,0.09785518227846621,6,NA,NA,NA,NA
2014,2,FMPP,13192836.299999997,92400,672,0.2124696631493506,6,NA,NA,NA,NA
2014,3,FMPP,17497813.700000003,92400,744,0.2545299437345809,6,NA,NA,NA,NA
2014,4,FMPP,17568121.1,92400,720,0.26407108435545934,6,NA,NA,NA,NA
2014,5,FMPP,18558382.1,92400,744,0.26995738054508217,6,NA,NA,NA,NA
2014,6,FMPP,16093108.6,92400,720,0.24189978054353053,6,NA,NA,NA,NA
2014,7,FMPP,15678418.599999996,92400,744,0.2280643212074663,6,NA,NA,NA,NA
2014,8,FMPP,17029231.400000002,92400,744,0.24771376495368436,6,NA,NA,NA,NA
2014,9,FMPP,13407758.7,92400,720,0.20153557449494947,6,NA,NA,NA,NA
2014,10,FMPP,16482051.899999995,92400,744,0.23975428100125676,6,NA,NA,NA,NA
