ba,year,month,hydro_gen_mwh,hydro_capacity,hours_in_month,hydro_num_sites,hydro_cf,solar_gen_mwh,solar_capacity,solar_cf,solar_num_sites,wind_gen_mwh,wind_capacity,wind_cf,wind_num_sites,datetime_utc,datetime_local
CISO,2015,5,1373055.4445999998,6460.524999999997,744,184,0.2856586159543861,3313981419,14685200,0.3033173603904919,549,1428877731,5813000,0.33038613189014615,103,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z
CISO,2015,6,1237098.74964,6460.524999999997,720,184,0.2659524895938541,3093954266.4999995,14685200,0.2926183302557828,549,1428966981.6000004,5813000,0.34142032742703143,103,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z
CISO,2015,7,1209949.6102600007,6460.524999999997,744,184,0.2517251086988048,3125660193.4000006,14685200,0.2860809640947847,549,1349480439.1999998,5813000,0.3120278332399201,103,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z
CISO,2015,8,1103809.4507599997,6460.524999999997,744,184,0.229643079033367,3029924979.3,14685200,0.27731864808699214,549,1281168536.2999997,5813000,0.29623270614714137,103,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z
CISO,2015,9,904702.55716,6460.524999999997,720,184,0.19449368733793143,2658490208.2000003,14685200,0.25143324649231125,549,780094454.5,5813000,0.1863864648441233,103,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z
CISO,2015,10,833724.0322499997,6460.524999999997,744,184,0.173452903214572,2336156529.6000004,14685200,0.21382039982321463,549,689895354.4000001,5813000,0.15951809773792153,103,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z
CISO,2015,11,724894.2576300004,6460.524999999997,720,184,0.1558383537006153,2181479727.6000004,14685200,0.20631880771116504,549,738450453.1999997,5813000,0.17643654385763702,103,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z
CISO,2015,12,885002.8726699998,6460.524999999997,744,184,0.18412125797018816,1959144996.5,14685200,0.1793138264305457,549,998457718.4,5813000,0.230864108440666,103,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z
CISO,2016,1,1168001.6877499998,6460.524999999997,744,184,0.2429980135669257,4297603158.33109,29370400,0.1966724433814376,549,1667498931.70498,11626000,0.1927801483725969,103,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z
CISO,2016,2,1251522.3319400006,6460.524999999997,696,184,0.2783309823936503,2391966216.9999995,14685200,0.2340269843381294,549,578445405.0000001,5813000,0.14297259931663278,103,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z
CISO,2016,3,1918854.498319999,6460.524999999997,744,184,0.39920989524761896,2835501476.3999996,14685200,0.259523731265975,549,1436385772.9,5813000,0.33212214671324375,103,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z
CISO,2016,4,2301483.0925399987,6460.524999999997,720,184,0.49477469635895593,3022345326.6999993,14685200,0.28584573874641733,549,1367810230,5813000,0.3268082626106237,103,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z
CISO,2016,5,2446065.2716900003,6460.524999999997,744,184,0.5088939582105605,3322455836.2999997,14685200,0.3040929947593349,549,1464094919.2000003,5813000,0.338529075357606,103,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z
CISO,2016,6,2328621.961039999,6460.524999999997,720,184,0.5006090322552906,3198301292.7000003,14685200,0.30248720676259094,549,1675821615.7,5813000,0.40040082948659134,103,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z
CISO,2016,7,2113514.8237900003,6460.524999999997,744,184,0.43970818639360415,3250240305.8999996,14685200,0.29748335478533133,549,1586302696.8999996,5813000,0.3667860452054997,103,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z
CISO,2016,8,1845519.1251200004,6460.524999999997,744,184,0.38395276831134084,3094681184.9,14685200,0.2832455616293809,549,1176478640.3000002,5813000,0.272026233446909,103,2016-08-01T00:00:00Z,2016-08-01T00:00:00Z
CISO,2016,9,1445614.8960899992,6460.524999999997,720,184,0.3107794593770114,2721382740.6000004,14685200,0.2573814623453092,549,1024597599.2,5813000,0.24480513007244295,103,2016-09-01T00:00:00Z,2016-09-01T00:00:00Z
CISO,2016,10,1444985.8277800002,6460.524999999997,744,184,0.3006234404158291,2399478828.2,14685200,0.2196160727727045,549,910861579.6,5813000,0.21061006651757552,103,2016-10-01T00:00:00Z,2016-10-01T00:00:00Z
CISO,2016,11,1460229.8401799998,6460.524999999997,720,184,0.31392139187604734,2057788241.9,14685200,0.1946203813949494,549,580108889.2999998,5813000,0.13860429910449754,103,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z
CISO,2016,12,1752096.3051899993,6460.524999999997,744,184,0.36451652956022873,1786763123.6000004,14685200,0.1635363044542835,549,592233690.0999999,5813000,0.13693669780284826,103,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z
CISO,2017,1,2299035.6603899994,6460.524999999997,744,184,0.4783050439511621,3037896171.679138,29370400,0.13902411200183268,549,1069688702.3321671,11626000,0.1236670937697309,103,2017-01-01T00:00:00Z,2017-01-01T00:00:00Z
CISO,2017,2,2782079.617920001,6460.524999999997,672,184,0.640814706456298,1893939391.9,14685200,0.19191854318139223,549,724321465.6999998,5813000,0.18542221296375935,103,2017-02-01T00:00:00Z,2017-02-01T00:00:00Z
CISO,2017,3,3348301.062960001,6460.524999999997,744,184,0.6966004549964798,2838375567.2,14685200,0.2597867869457627,549,1017744588,5813000,0.2353236322369772,103,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z
CISO,2017,4,3347236.4832999986,6460.524999999997,720,184,0.7195916059668354,3066413710.5,14685200,0.290013614472394,549,1433053796.0000002,5813000,0.34239678211671165,103,2017-04-01T00:00:00Z,2017-04-01T00:00:00Z
CISO,2017,5,3344893.4885599995,6460.524999999997,744,184,0.6958915229641324,3357617007.2,14685200,0.3073111762145722,549,1488542878.8000002,5813000,0.34418195007852265,103,2017-05-01T00:00:00Z,2017-05-01T00:00:00Z
CISO,2017,6,3148853.1601499994,6460.524999999997,720,184,0.6769429987307535,3252586547.2000003,14685200,0.3076213681499439,549,1733976768.1999998,5813000,0.4142957280138387,103,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z
CISO,2017,7,2906069.849480001,6460.524999999997,744,184,0.6045960447803087,3114114457.7,14685200,0.28502422247993664,549,1376116823.5000002,5813000,0.318186717086656,103,2017-07-01T00:00:00Z,2017-07-01T00:00:00Z
CISO,2017,8,2486203.1861300007,6460.524999999997,744,184,0.5172444885051083,3012684725.3999996,14685200,0.275740706739636,549,1189970202.5,5813000,0.2751457621173528,103,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z
CISO,2017,9,1842864.3441600008,6460.524999999997,720,184,0.39618046696411446,2749421206.2000003,14685200,0.26003326915307023,549,977490419.4,5813000,0.23354990237398937,103,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z
CISO,2017,10,1512667.5182800007,6460.524999999997,744,184,0.31470434159845806,2617341572.8,14685200,0.23955630304697087,549,1010807963,5813000,0.2337197408385728,103,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z
CISO,2017,11,1507465.9084,6460.524999999997,720,184,0.3240762400200536,2012963981.1,14685200,0.19038101674361488,549,491758808,5813000,0.11749498442188964,103,2017-11-01T00:00:00Z,2017-11-01T00:00:00Z
CISO,2017,12,1577632.6979,6460.524999999997,744,184,0.3282200837110305,2054387500.4,14685200,0.18803104636252896,549,393986202,5813000,0.09109777167971676,103,2017-12-01T00:00:00Z,2017-12-01T00:00:00Z
CISO,2018,1,1345914.3434299997,6460.524999999997,744,184,0.28001201994386676,4145287934.2675624,29370400,0.1897019981874243,549,436428534.7930012,11626000,0.05045565912621243,103,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z
CISO,2018,2,992988.4725800001,6460.524999999997,672,184,0.22872156945910163,2328279015.5,14685200,0.23593147631102193,549,843742112.3000001,5813000,0.21599322544194868,103,2018-02-01T00:00:00Z,2018-02-01T00:00:00Z
CISO,2018,3,1670208.1442899997,6460.524999999997,744,184,0.34748002983420456,2602059654.6000004,14685200,0.2381576014539106,549,962120719.8,5813000,0.22246224161085,103,2018-03-01T00:00:00Z,2018-03-01T00:00:00Z
CISO,2018,4,2143002.525989999,6460.524999999997,720,184,0.4607044160046333,3096683553.1000004,14685200,0.29287645924506006,549,1542313645.4999995,5813000,0.3685020274241641,103,2018-04-01T00:00:00Z,2018-04-01T00:00:00Z
CISO,2018,5,2332480.1310900003,6460.524999999997,744,184,0.4852630304250968,3364192155.6000004,14685200,0.3079129770108681,549,1768244216.3000004,5813000,0.40885469357243415,103,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z
CISO,2018,6,2122470.97009,6460.524999999997,720,184,0.45629052551413757,3280015477.3999996,14685200,0.31021552664890123,549,1767438741.8,5813000,0.42229073288797137,103,2018-06-01T00:00:00Z,2018-06-01T00:00:00Z
CISO,2018,7,1996354.7566700005,6460.524999999997,744,184,0.41533350964602966,3092329128.7999997,14685200,0.2830302859963758,549,1441382952.7999997,5813000,0.3332775982271845,103,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z
CISO,2018,8,1752304.3280399998,6460.524999999997,744,184,0.36455980787040315,3095124677,14685200,0.2832861529411954,549,1545157239.5,5813000,0.3572723630895897,103,2018-08-01T00:00:00Z,2018-08-01T00:00:00Z
CISO,2018,9,1431621.97754,6460.524999999997,720,184,0.30777125043157416,2790711659,14685200,0.2639384152260628,549,1065412007.1999998,5813000,0.2545568379303094,103,2018-09-01T00:00:00Z,2018-09-01T00:00:00Z
CISO,2018,10,1197028.14784,6460.524999999997,744,184,0.2490368508534857,2489639757.5,14685200,0.227868193598983,549,867361435.0999998,5813000,0.20055193196469165,103,2018-10-01T00:00:00Z,2018-10-01T00:00:00Z
CISO,2018,11,1169121.3950399996,6460.524999999997,720,184,0.2513386629311602,2073564968.1,14685200,0.19611250405737293,549,624969129.6,5813000,0.14932266987785997,103,2018-11-01T00:00:00Z,2018-11-01T00:00:00Z
CISO,2018,12,1326943.6565499993,6460.524999999997,744,184,0.27606524548609995,1876425924.9,14685200,0.1717428333320886,549,604958752.1999999,5813000,0.13987899577143553,103,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z
CISO,2019,1,1469498.9755400002,6460.524999999997,744,184,0.30572330137872483,4005364854.812382,29370400,0.18329865825396435,549,2660999482.3074017,11626000,0.3076391026494428,103,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z
CISO,2019,2,1870409.49234,6460.524999999997,672,184,0.4308237269942129,1974136651.4,14685200,0.2000451713492236,549,986310155.4,5813000,0.2524898409660613,103,2019-02-01T00:00:00Z,2019-02-01T00:00:00Z
CISO,2019,3,2518411.43747,6460.524999999997,744,184,0.5239452845554641,2714002387.1,14685200,0.2484033360685134,549,998155781.1,5813000,0.2307942942820042,103,2019-03-01T00:00:00Z,2019-03-01T00:00:00Z
CISO,2019,4,2894545.836920001,6460.524999999997,720,184,0.622271804733792,3047840421.2000003,14685200,0.2882569999803279,549,1460107136.4,5813000,0.34886058460920927,103,2019-04-01T00:00:00Z,2019-04-01T00:00:00Z
CISO,2019,5,3249096.420120001,6460.524999999997,744,184,0.6759613314407815,3199884117.2,14685200,0.29287442543278885,549,1599557177.1999998,5813000,0.3698507556292995,103,2019-05-01T00:00:00Z,2019-05-01T00:00:00Z
CISO,2019,6,3099264.52534,6460.524999999997,720,184,0.6662823939187953,3235846717.3,14685200,0.306038157587609,549,1471939472.5999997,5813000,0.35168766189766226,103,2019-06-01T00:00:00Z,2019-06-01T00:00:00Z
CISO,2019,7,2991229.5035700006,6460.524999999997,744,184,0.622313165394903,3178541805.9999995,14685200,0.29092103684083653,549,1554899111.8000002,5813000,0.3595248857769664,103,2019-07-01T00:00:00Z,2019-07-01T00:00:00Z
CISO,2019,8,2584957.1744100004,6460.524999999997,744,184,0.5377898552075131,3103109009.5,14685200,0.2840169315280925,549,1324281505.8,5813000,0.3062013178193482,103,2019-08-01T00:00:00Z,2019-08-01T00:00:00Z
CISO,2019,9,2028153.626839999,6460.524999999997,720,184,0.4360141067912867,2762280510.9999995,14685200,0.261249469515037,549,1268524026.8000002,5813000,0.30308600139534,103,2019-09-01T00:00:00Z,2019-09-01T00:00:00Z
CISO,2019,10,1693559.53571,6460.524999999997,744,184,0.3523381921028008,2667153876.2,14685200,0.24411545244220717,549,949574281.0999998,5813000,0.21956124507268648,103,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z
CISO,2019,11,1477895.4113900003,6460.524999999997,720,184,0.3177191506602708,2036005238.9,14685200,0.1925602003396466,549,399910152.1999999,5813000,0.0955497620754248,103,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z
CISO,2019,12,1719323.3637800005,6460.524999999997,744,184,0.35769825203126726,1701180013.5000005,14685200,0.15570317572860282,549,534702649.9,5813000,0.1236343295015436,103,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z
ERCO,1982,1,116705.83722999999,569.7,744,21,0.2753426091783828,692540285.6172273,9708000,0.09588315999458756,76,17200367044.409153,54702600,0.4226265828160286,154,1982-01-01T00:00:00Z,1982-01-01T00:00:00Z
ERCO,1982,2,118575.43232,569.7,672,21,0.3097271128497037,667976441.8000001,4854000,0.20478215125718605,76,7197952484.200001,27351300,0.3916171741662667,154,1982-02-01T00:00:00Z,1982-02-01T00:00:00Z
ERCO,1982,3,75916.32359,569.7,744,21,0.17910842433104762,824649482.1999999,4854000,0.2283477218101909,76,8756405898.699999,27351300,0.43030359679685753,154,1982-03-01T00:00:00Z,1982-03-01T00:00:00Z
ERCO,1982,4,56290.02811,569.7,720,21,0.1372311648187155,828781676.9,4854000,0.23714166921324908,76,8631416469.599998,27351300,0.4383001330832537,154,1982-04-01T00:00:00Z,1982-04-01T00:00:00Z
ERCO,1982,5,81035.11621,569.7,744,21,0.19118512717030844,893899542.0999999,4854000,0.24752325487570387,76,8221671605.8,27351300,0.4040259102405897,154,1982-05-01T00:00:00Z,1982-05-01T00:00:00Z
ERCO,1982,6,90646.41378999999,569.7,720,21,0.22098963828428214,970644102.3,4854000,0.2777331703234446,76,6949867118.799999,27351300,0.35291167953828717,154,1982-06-01T00:00:00Z,1982-06-01T00:00:00Z
ERCO,1982,7,83880.84622999998,569.7,744,21,0.197899022098973,955255490.6,4854000,0.2645128866670211,76,6769858509.5,27351300,0.3326815248338533,154,1982-07-01T00:00:00Z,1982-07-01T00:00:00Z
ERCO,1982,8,71951.25456000002,569.7,744,21,0.16975368699994905,960307382.3,4854000,0.265911769447435,76,6182770113.4,27351300,0.3038310750714646,154,1982-08-01T00:00:00Z,1982-08-01T00:00:00Z
ERCO,1982,9,55607.68278999999,569.7,720,21,0.13556765449164274,853502791.4,4854000,0.2442151923385066,76,6555428413,27351300,0.33288222807406675,154,1982-09-01T00:00:00Z,1982-09-01T00:00:00Z
ERCO,1982,10,34923.7345,569.7,744,21,0.08239512613694058,753732956.8000001,4854000,0.20871073983988375,76,6957607772.400001,27351300,0.34190781973800155,154,1982-10-01T00:00:00Z,1982-10-01T00:00:00Z
ERCO,1982,11,25773.177069999998,569.7,720,21,0.06283320916954341,574689268,4854000,0.16443748225976285,76,8487441327.6,27351300,0.43098912867030087,154,1982-11-01T00:00:00Z,1982-11-01T00:00:00Z
ERCO,1982,12,40174.993870000006,569.7,744,21,0.0947843561080063,558667727.2,4854000,0.15469663840043243,76,7990364816.799999,27351300,0.392659129803309,154,1982-12-01T00:00:00Z,1982-12-01T00:00:00Z
ERCO,1983,1,43023.51449,569.7,744,21,0.10150483486403898,631257482.2578735,9708000,0.08739847114477606,76,12392050119.843876,54702600,0.30448244404975594,154,1983-01-01T00:00:00Z,1983-01-01T00:00:00Z
ERCO,1983,2,56755.64492000001,569.7,672,21,0.14824961372735862,667226151.7,4854000,0.20455213413213452,76,6433853048.499998,27351300,0.35004501007547645,154,1983-02-01T00:00:00Z,1983-02-01T00:00:00Z
ERCO,1983,3,69170.51494000001,569.7,744,21,0.1631931231019533,913841717.8,4854000,0.25304529846795243,76,8755279151.099998,27351300,0.4302482266426446,154,1983-03-01T00:00:00Z,1983-03-01T00:00:00Z
ERCO,1983,4,80232.97404,569.7,720,21,0.19560239804575505,949549952,4854000,0.2716974408277251,76,8690134611.800001,27351300,0.4412818186074438,154,1983-04-01T00:00:00Z,1983-04-01T00:00:00Z
ERCO,1983,5,79069.04538,569.7,744,21,0.18654660106904028,960866813.2,4854000,0.26606667741049395,76,7995675142.4,27351300,0.39292008757893954,154,1983-05-01T00:00:00Z,1983-05-01T00:00:00Z
ERCO,1983,6,84578.58817,569.7,720,21,0.20619670238234547,961247043.3,4854000,0.27504436298241997,76,6675234831.1,27351300,0.33896595363433873,154,1983-06-01T00:00:00Z,1983-06-01T00:00:00Z
ERCO,1983,7,75053.85352,569.7,744,21,0.17707360957757431,1020299422.2,4854000,0.28252373117615004,76,7003517308.699999,27351300,0.3441638867620414,154,1983-07-01T00:00:00Z,1983-07-01T00:00:00Z
ERCO,1983,8,75892.07264,569.7,744,21,0.17905120937071198,965065524.4,4854000,0.26722931215137946,76,4426590937.3,27351300,0.2175296604456575,154,1983-08-01T00:00:00Z,1983-08-01T00:00:00Z
ERCO,1983,9,41458.164059999996,569.7,720,21,0.10107211412439293,849290064.2,4854000,0.2430097926681317,76,6924016557.199999,27351300,0.3515989975897956,154,1983-09-01T00:00:00Z,1983-09-01T00:00:00Z
ERCO,1983,10,48145.64081999999,569.7,744,21,0.1135894028832379,707961997.6000001,4854000,0.19603663467885932,76,6910222880.999998,27351300,0.33957925143736156,154,1983-10-01T00:00:00Z,1983-10-01T00:00:00Z
ERCO,1983,11,40967.91966,569.7,720,21,0.0998769324498274,662924877.9999999,4854000,0.18968458945657649,76,8365080901.1,27351300,0.42477571150893906,154,1983-11-01T00:00:00Z,1983-11-01T00:00:00Z
ERCO,1983,12,29260.17641,569.7,744,21,0.06903316499817863,584912367.9000001,4854000,0.16196385197775034,76,7770714988.6,27351300,0.3818651908055402,154,1983-12-01T00:00:00Z,1983-12-01T00:00:00Z
ERCO,1984,1,44365.15058,569.7,744,21,0.10467013996236466,592520943.9181696,9708000,0.08203534385760021,76,19063436579.5284,54702600,0.4684036705457946,154,1984-01-01T00:00:00Z,1984-01-01T00:00:00Z
ERCO,1984,2,44045.56353,569.7,696,21,0.11108277276909201,815228461.3999999,4854000,0.2413072230391808,76,8013333578.900002,27351300,0.4209456338276973,154,1984-02-01T00:00:00Z,1984-02-01T00:00:00Z
ERCO,1984,3,69549.58067,569.7,744,21,0.16408744809567757,871077111.6,4854000,0.24120366076531496,76,9061528397.1,27351300,0.44529779761898447,154,1984-03-01T00:00:00Z,1984-03-01T00:00:00Z
ERCO,1984,4,77713.61090000001,569.7,720,21,0.1894603663234061,1025972214.2,4854000,0.29356436106532985,76,8945238953.500002,27351300,0.4542359226425151,154,1984-04-01T00:00:00Z,1984-04-01T00:00:00Z
ERCO,1984,5,64864.46675999999,569.7,744,21,0.15303391796474655,1005086423.1,4854000,0.2783112096608052,76,8242137968.2,27351300,0.4050316595692469,154,1984-05-01T00:00:00Z,1984-05-01T00:00:00Z
ERCO,1984,6,63423.033919999994,569.7,720,21,0.15462093577516428,911239254.7,4854000,0.2607354915476354,76,7601535289.799999,27351300,0.3860031480222146,154,1984-06-01T00:00:00Z,1984-06-01T00:00:00Z
ERCO,1984,7,58258.78495,569.7,744,21,0.13744921622113884,983785765.1,4854000,0.27241299856342843,76,4524157349.900001,27351300,0.22232422784625955,154,1984-07-01T00:00:00Z,1984-07-01T00:00:00Z
ERCO,1984,8,68250.21596999999,569.7,744,21,0.16102187335439702,919506169.1,4854000,0.2546138006953582,76,3928424528.2,27351300,0.19304897737557167,154,1984-08-01T00:00:00Z,1984-08-01T00:00:00Z
ERCO,1984,9,48529.13312,569.7,720,21,0.1183106438086322,796476129,4854000,0.22789799048894385,76,6763449365.599998,27351300,0.34344545504032503,154,1984-09-01T00:00:00Z,1984-09-01T00:00:00Z
ERCO,1984,10,49770.73857000001,569.7,744,21,0.1174234754992724,618095846.9,4854000,0.1711524490665054,76,6735539505.7,27351300,0.33099503485788984,154,1984-10-01T00:00:00Z,1984-10-01T00:00:00Z
ERCO,1984,11,51524.950189999996,569.7,720,21,0.12561423700095567,652626575.7,4854000,0.1867379067950831,76,8405858420.400001,27351300,0.4268463788436625,154,1984-11-01T00:00:00Z,1984-11-01T00:00:00Z
ERCO,1984,12,55911.188469999994,569.7,744,21,0.1319105614679297,454292074.2999999,4854000,0.12579473150954096,76,8206385012.299999,27351300,0.4032747029254059,154,1984-12-01T00:00:00Z,1984-12-01T00:00:00Z
ERCO,1985,1,69138.78331000001,569.7,744,21,0.16311825906768512,640768901.2231493,9708000,0.08871534025024662,76,14271052381.317898,54702600,0.3506510114309082,154,1985-01-01T00:00:00Z,1985-01-01T00:00:00Z
ERCO,1985,2,56925.23191000001,569.7,672,21,0.14869258650647377,635118114,4854000,0.19470874352522224,76,7072052198,27351300,0.3847673492449997,154,1985-02-01T00:00:00Z,1985-02-01T00:00:00Z
ERCO,1985,3,104710.51577,569.7,744,21,0.24704219861519264,799841361.6,4854000,0.2214782846205989,76,9021898762.3,27351300,0.4433503348595528,154,1985-03-01T00:00:00Z,1985-03-01T00:00:00Z
ERCO,1985,4,90018.87647999999,569.7,720,21,0.21945974606518048,926648252.2,4854000,0.26514451202902534,76,8187823201.699999,27351300,0.41577463115200286,154,1985-04-01T00:00:00Z,1985-04-01T00:00:00Z
ERCO,1985,5,92531.47869000002,569.7,744,21,0.21830835010786662,990060263.1,4854000,0.27415042440886794,76,6435118405.100002,27351300,0.31623186813887766,154,1985-05-01T00:00:00Z,1985-05-01T00:00:00Z
ERCO,1985,6,91728.80838,569.7,720,21,0.22362844084605932,951158014.1,4854000,0.27215756023096643,76,6799845858.199999,27351300,0.34529365546102414,154,1985-06-01T00:00:00Z,1985-06-01T00:00:00Z
ERCO,1985,7,95883.00361000001,569.7,744,21,0.22621556056196337,983225300.7000002,4854000,0.2722578044213619,76,4727654771.9,27351300,0.2323244121271741,154,1985-07-01T00:00:00Z,1985-07-01T00:00:00Z
ERCO,1985,8,79820.16983,569.7,744,21,0.18831871950621057,945818059.1,4854000,0.2618996357897931,76,5448072504.399999,27351300,0.2677268757723335,154,1985-08-01T00:00:00Z,1985-08-01T00:00:00Z
ERCO,1985,9,42840.36421,569.7,720,21,0.10444182174341271,785217559.9999999,4854000,0.22467654397289744,76,7213596185.799999,27351300,0.3663037439313264,154,1985-09-01T00:00:00Z,1985-09-01T00:00:00Z
ERCO,1985,10,72631.79786999998,569.7,744,21,0.17135928424411256,695850521.6,4854000,0.19268293348574064,76,6765784055.7,27351300,0.3324812997477386,154,1985-10-01T00:00:00Z,1985-10-01T00:00:00Z
ERCO,1985,11,51605.963809999994,569.7,720,21,0.12581174255943672,595521359.1999999,4854000,0.17039822803644186,76,7814216196.1,27351300,0.3968030057123021,154,1985-11-01T00:00:00Z,1985-11-01T00:00:00Z
ERCO,1985,12,63869.437990000006,569.7,744,21,0.15068635914299358,667074354.3,4854000,0.18471473319310977,76,6879239825.799999,27351300,0.3380566952371865,154,1985-12-01T00:00:00Z,1985-12-01T00:00:00Z
ERCO,1986,1,58251.35419,569.7,744,21,0.13743168492283242,720884914.1362046,9708000,0.09980751300005934,76,12598009661.28452,54702600,0.3095430324065438,154,1986-01-01T00:00:00Z,1986-01-01T00:00:00Z
ERCO,1986,2,87850.13607000001,569.7,672,21,0.22947054441247275,684208160.8999999,4854000,0.2097583242894912,76,7121551819.8,27351300,0.387460462606635,154,1986-02-01T00:00:00Z,1986-02-01T00:00:00Z
ERCO,1986,3,88225.66722,569.7,744,21,0.20814970343757608,964630430.4,4854000,0.267108833419727,76,8917411988.3,27351300,0.4382156899846989,154,1986-03-01T00:00:00Z,1986-03-01T00:00:00Z
ERCO,1986,4,77904.97729000001,569.7,720,21,0.1899269042429739,875934883.6999999,4854000,0.250633751001465,76,8664601586.600002,27351300,0.4399852610397963,154,1986-04-01T00:00:00Z,1986-04-01T00:00:00Z
ERCO,1986,5,90354.43153,569.7,744,21,0.2131720702133362,948839097.2,4854000,0.26273616959297513,76,7874683333.400001,27351300,0.3869743592518199,154,1986-05-01T00:00:00Z,1986-05-01T00:00:00Z
ERCO,1986,6,113410.30430999999,569.7,720,21,0.27648641660815626,925153100.7,4854000,0.2647167000583711,76,4563646181.1,27351300,0.23174026367119663,154,1986-06-01T00:00:00Z,1986-06-01T00:00:00Z
ERCO,1986,7,93107.93577000001,569.7,744,21,0.21966837802295494,1012371226.9,4854000,0.28032839197580095,76,7883576279.2,27351300,0.3874113726347225,154,1986-07-01T00:00:00Z,1986-07-01T00:00:00Z
ERCO,1986,8,85461.89461999999,569.7,744,21,0.20162916961577587,861341249.4,4854000,0.23850777360208408,76,5447131718.700002,27351300,0.2676806440791929,154,1986-08-01T00:00:00Z,1986-08-01T00:00:00Z
ERCO,1986,9,101670.79627,569.7,720,21,0.24786631431260117,731960182.7,4854000,0.20943785843863025,76,7408605596,27351300,0.3762062495912239,154,1986-09-01T00:00:00Z,1986-09-01T00:00:00Z
ERCO,1986,10,109832.96794,569.7,744,21,0.25912753538459216,639635067.2,4854000,0.17711671872438653,76,6015960127.9,27351300,0.29563376928497315,154,1986-10-01T00:00:00Z,1986-10-01T00:00:00Z
ERCO,1986,11,100806.51227,569.7,720,21,0.24575925016577926,583911092.8000001,4854000,0.16707614933846088,76,6989172611.599999,27351300,0.35490759791226656,154,1986-11-01T00:00:00Z,1986-11-01T00:00:00Z
ERCO,1986,12,87269.3107,569.7,744,21,0.20589338356728026,493271999.3,4854000,0.13658838052310254,76,5469449137.799999,27351300,0.26877735725364466,154,1986-12-01T00:00:00Z,1986-12-01T00:00:00Z
ERCO,1987,1,96758.86802999997,569.7,744,21,0.22828197643638126,648600279.3690443,9708000,0.08979960538158369,76,16022771620.961512,54702600,0.39369213458788815,154,1987-01-01T00:00:00Z,1987-01-01T00:00:00Z
ERCO,1987,2,102149.08813999999,569.7,672,21,0.26682038202019437,632384095.4000001,4854000,0.1938705729319952,76,6851512356.200001,27351300,0.3727684940391099,154,1987-02-01T00:00:00Z,1987-02-01T00:00:00Z
ERCO,1987,3,111919.13070000001,569.7,744,21,0.2640493928609851,916999444.1,4854000,0.25391968161166273,76,7663987826.800001,27351300,0.3766204497405699,154,1987-03-01T00:00:00Z,1987-03-01T00:00:00Z
ERCO,1987,4,113986.57401999997,569.7,720,21,0.27789132199208155,947774140.4,4854000,0.27118932278075353,76,6036866571.099999,27351300,0.30654984970752963,154,1987-04-01T00:00:00Z,1987-04-01T00:00:00Z
ERCO,1987,5,69999.27034999999,569.7,744,21,0.1651483952835014,899468447.9999999,4854000,0.24906530031766283,76,6192856768.099999,27351300,0.3043267491924761,154,1987-05-01T00:00:00Z,1987-05-01T00:00:00Z
ERCO,1987,6,121935.42173,569.7,720,21,0.2972700586322236,916205748.1,4854000,0.26215656849448343,76,4200068027.299999,27351300,0.2132778996133435,154,1987-06-01T00:00:00Z,1987-06-01T00:00:00Z
ERCO,1987,7,119392.82347000002,569.7,744,21,0.2816819819099281,969933118,4854000,0.26857716227831163,76,7392184685.9,27351300,0.3632636146985445,154,1987-07-01T00:00:00Z,1987-07-01T00:00:00Z
ERCO,1987,8,101589.21024,569.7,744,21,0.23967814186300657,939348083.4,4854000,0.26010808162871984,76,5636757539.400001,27351300,0.27699915599341096,154,1987-08-01T00:00:00Z,1987-08-01T00:00:00Z
ERCO,1987,9,72465.03571,569.7,720,21,0.17666470586370991,870709675.9,4854000,0.2491386473641441,76,4445032122.7,27351300,0.2257170856950939,154,1987-09-01T00:00:00Z,1987-09-01T00:00:00Z
